Symbol,Name,Sector
2882.T,"EAT&HOLDINGS Co.,Ltd",Foods
2883.T,"DAIREI CO.,LTD.",Foods
2884.T,Yoshimura Food Holdings K.K.,Foods
2892.T,"NIHON SHOKUHIN KAKO CO.,LTD.",Foods
2894.T,"Ishii Food Co.,Ltd.",Foods
2897.T,"NISSIN FOODS HOLDINGS CO.,LTD.",Foods
2899.T,"NAGATANIEN HOLDINGS CO.,LTD.",Foods
2901.T,Wel-Dish.Incorporated,Foods
2903.T,"SHINOBU FOODS PRODUCTS CO.,LTD.",Foods
2904.T,"ICHIMASA KAMABOKO CO.,LTD.",Foods
2907.T,"AHJIKAN CO.,LTD.",Foods
2908.T,"FUJICCO CO.,LTD.",Foods
2910.T,"ROCK FIELD CO.,LTD.",Foods
2911.T,"ASAHIMATSU FOODS CO.,LTD.",Foods
2914.T,JAPAN TOBACCO INC.,Foods
2915.T,"KENKO Mayonnaise Co.,Ltd.",Foods
2916.T,"Semba Tohka Industries Co.,Ltd",Foods
2917.T,"OHMORIYA Co.,LTD.",Foods
2918.T,"WARABEYA NICHIYO HOLDINGS CO.,LTD.",Foods
2922.T,"NATORI CO.,LTD.",Foods
2923.T,"SATO FOODS CO.,LTD.",Foods
2924.T,"Ifuji Sangyo Co.,Ltd.",Foods
2926.T,"SHINOZAKIYA,INC.",Foods
2927.T,"AFC-HD AMS Life Science Co.,Ltd.",Foods
2929.T,"Pharma Foods International Co.,Ltd.",Foods
2930.T,Kitanotatsujin Corporation,Chemicals
2931.T,"Euglena Co.,Ltd.",Foods
2932.T,"STI Foods Holdings,Inc.",Foods
2933.T,KIBUN FOODS INC.,Foods
2934.T,"J Frontier Co.,Ltd.",Foods
2935.T,"PICKLES HOLDINGS CO.,LTD.",Foods
2936.T,"BASE FOOD,Inc.",Foods
2937.T,"St.Cousair CO.,LTD.",Foods
2938.T,"Okamura Foods Co.,Ltd.",Foods
2961.T,NITCHO CORPORATION,Metal Products
2962.T,"TECNISCO,LTD.",Metal Products
2970.T,"GOOD LIFE COMPANY,INC.",Real Estate
2975.T,"Star Mica Holdings Co.,Ltd.",Real Estate
2977.T,"Livenup Group Co.,Ltd.",Real Estate
2978.T,TSUKURUBA Inc.,Real Estate
2980.T,SRE Holdings Corporation,Real Estate
2981.T,Landix Inc.,Real Estate
2982.T,"A.D.Works Group Co.,Ltd.",Real Estate
2983.T,"Arr Planner Co.,Ltd.",Real Estate
2984.T,"Yamaichi Uniheim Real Estate Co.,Ltd",Real Estate
2985.T,First Stage Corporation,Real Estate
2986.T,"LA Holdings Co.,Ltd.",Real Estate
2990.T,"Aida Sekkei Co.,Ltd.",Real Estate
2991.T,LANDNET Inc.,Real Estate
2992.T,URBAN LiKE INC.,Real Estate
2993.T,Choei Inc.,Real Estate
2994.T,"Answer Holdings Co.,Ltd",Real Estate
2995.T,J-REX Corporation,Real Estate
2997.T,"STORAGE-OH Co.,Ltd.",Real Estate
2998.T,CREAL Inc.,Real Estate
2999.T,"Home Position Co.,Ltd.",Real Estate
3001.T,"Katakura Industries Co.,Ltd.",Textiles and Apparels
3002.T,GUNZE LIMITED,Textiles and Apparels
3003.T,"Hulic Co.,Ltd.",Real Estate
3004.T,SHINYEI KAISHA,Wholesale Trade
3010.T,"Polaris Holdings Co.,Ltd.",Services
3011.T,"BANNERS CO.,LTD.",Retail Trade
3020.T,"Applied Co.,Ltd.",Retail Trade
3021.T,"Pacific Net Co.,Ltd.",Services
3023.T,Rasa Corporation,Wholesale Trade
3024.T,CREATE CORPORATION,Wholesale Trade
3028.T,"Alpen Co.,Ltd.",Retail Trade
3030.T,"HUB CO.,LTD.",Retail Trade
3031.T,"RACCOON HOLDINGS,Inc.",Information & Communication
3034.T,"Qol Holdings Co.,Ltd.",Retail Trade
3035.T,ktk INC.,Wholesale Trade
3036.T,ALCONIX CORPORATION,Wholesale Trade
3038.T,"KOBE BUSSAN CO.,LTD.",Wholesale Trade
3039.T,"HEKI Co.,Ltd.",Retail Trade
3040.T,SOLITON SYSTEMS K.K.,Information & Communication
3041.T,"Beauty Kadan Holdings Co.,Ltd.",Wholesale Trade
3042.T,SecuAvail Inc.,Information & Communication
3045.T,"Kawasaki & Co.,Ltd.",Wholesale Trade
3046.T,JINS HOLDINGS Inc.,Retail Trade
3048.T,BIC CAMERA INC.,Retail Trade
3050.T,"DCM Holdings Co.,Ltd.",Retail Trade
3053.T,"PEPPER FOOD SERVICE CO.,LTD.",Retail Trade
3054.T,HYPER Inc.,Wholesale Trade
3058.T,Sanyodo Holdings Inc.,Retail Trade
3059.T,"HIRAKI CO.,LTD.",Retail Trade
3063.T,j-Group Holdings Corp.,Retail Trade
3064.T,"MonotaRO Co.,Ltd.",Retail Trade
3065.T,"Life Foods Co.,Ltd.",Retail Trade
3067.T,"TOKYO ICHIBAN FOODS CO.,LTD.",Retail Trade
3068.T,WDI Corporation,Retail Trade
3069.T,JFLA Holdings Inc.,Retail Trade
3070.T,"AMAGASA Co.,Ltd.",Wholesale Trade
3071.T,"Stream Co.,Ltd.",Retail Trade
3073.T,"DD GROUP Co.,Ltd.",Retail Trade
3075.T,"Choushimaru Co.,Ltd.",Retail Trade
3076.T,Ai Holdings Corporation,Wholesale Trade
3077.T,"Horiifoodservice Co.,Ltd.",Retail Trade
3079.T,DVx Inc.,Wholesale Trade
3080.T,"JASON CO.,LTD.",Retail Trade
3082.T,"KICHIRI HOLDINGS & Co.,Ltd.",Retail Trade
3083.T,"C'sMEN Co.,Ltd.",Retail Trade
3086.T,"J.FRONT RETAILING Co.,Ltd.",Retail Trade
3087.T,"DOUTOR・NICHIRES Holdings Co.,Ltd.",Retail Trade
3088.T,MatsukiyoCocokara & Co.,Retail Trade
3089.T,"Techno Alpha Co.,Ltd.",Wholesale Trade
3091.T,"BRONCO BILLY Co.,LTD.",Retail Trade
3092.T,"ZOZO,Inc.",Retail Trade
3093.T,"Treasure Factory Co.,LTD.",Retail Trade
3094.T,"SUPER VALUE CO.,LTD.",Retail Trade
3096.T,OCEAN SYSTEM CORPORATION,Retail Trade
3097.T,The Monogatari Corporation,Retail Trade
3099.T,Isetan Mitsukoshi Holdings Ltd.,Retail Trade
3101.T,"TOYOBO CO.,LTD.",Textiles and Apparels
3103.T,UNITIKA LTD.,Textiles and Apparels
3104.T,"Fujibo Holdings,Inc.",Textiles and Apparels
3105.T,Nisshinbo Holdings Inc.,Electric Appliances
3106.T,KURABO INDUSTRIES LTD.,Textiles and Apparels
3107.T,"Daiwabo Holdings Co.,Ltd.",Wholesale Trade
3109.T,SHIKIBO LTD.,Textiles and Apparels
3110.T,"NITTO BOSEKI CO.,LTD.",Glass and Ceramics Products
3111.T,"OMIKENSHI CO.,LTD.",Textiles and Apparels
3113.T,UNIVA Oak Holdings Limited,Securities and Commodities Futures
3116.T,TOYOTA BOSHOKU CORPORATION,Transportation Equipment
3121.T,"MBK Co.,Ltd.",Services
3123.T,"SAIBO Co.,Ltd.",Textiles and Apparels
3131.T,SHINDEN HIGHTEX CORPORATION,Wholesale Trade
3132.T,"MACNICA HOLDINGS,INC.",Wholesale Trade
3133.T,"kaihan co.,Ltd.",Retail Trade
3134.T,Hamee Corp.,Retail Trade
3135.T,"MarketEnterprise Co.,Ltd",Retail Trade
3137.T,"Fundely Co.,Ltd.",Retail Trade
3138.T,"Fujisan Magazine Service Co.,Ltd.",Retail Trade
3139.T,"Lacto Japan Co.,Ltd.",Wholesale Trade
3140.T,"BRUNO,Inc.",Wholesale Trade
3141.T,"WELCIA HOLDINGS CO.,LTD.",Retail Trade
3143.T,O'will Corporation,Wholesale Trade
3148.T,"CREATE SD HOLDINGS CO.,LTD.",Retail Trade
3150.T,"gremz,Inc.",Wholesale Trade
3151.T,"VITAL KSK HOLDINGS,INC.",Wholesale Trade
3153.T,"Yashima Denki Co.,Ltd.",Wholesale Trade
3154.T,"MEDIUS HOLDINGS Co.,Ltd.",Wholesale Trade
3156.T,Restar Corporation,Wholesale Trade
3157.T,GEOLIVE Group Corporation,Wholesale Trade
3159.T,"Maruzen CHI Holdings Co.,Ltd.",Retail Trade
3160.T,"OOMITSU CO.,LTD.",Wholesale Trade
3161.T,AZEARTH Corporation,Wholesale Trade
3166.T,"OCHI HOLDINGS CO.,LTD.",Wholesale Trade
3167.T,TOKAI Holdings Corporation,Wholesale Trade
3168.T,Kurotani Corporation,Wholesale Trade
3169.T,"Misawa & Co.,Ltd.",Retail Trade
3172.T,"Tea Life Co.,Ltd.",Retail Trade
3173.T,"Cominix Co.,Ltd.",Wholesale Trade
3174.T,"Happiness and D Co.,Ltd.",Retail Trade
3175.T,"AP HOLDINGS CO.,LTD.",Retail Trade
3176.T,"Sanyo Trading Co.,Ltd.",Wholesale Trade
3177.T,"ARIGATOU SERVICES COMPANY,LIMITED",Retail Trade
3178.T,"CHIMNEY CO.,LTD.",Retail Trade
3179.T,"Syuppin Co.,Ltd.",Retail Trade
3180.T,BEAUTY GARAGE Inc.,Wholesale Trade
3181.T,"KAITORI OKOKU CO.,LTD.",Retail Trade
3182.T,Oisix ra daichi Inc.,Retail Trade
3183.T,"WIN-Partners Co.,Ltd.",Wholesale Trade
3184.T,"International Conglomerate of Distribution for Automobile Holdings Co.,Ltd.",Retail Trade
3185.T,"DREAM VISION CO.,LTD.",Retail Trade
3186.T,"NEXTAGE Co.,Ltd.",Retail Trade
3187.T,sanwacompany ltd.,Retail Trade
3189.T,ANAP INC.,Retail Trade
3190.T,"HOTMAN Co.,Ltd.",Retail Trade
3191.T,"JOYFUL HONDA CO.,LTD.",Retail Trade
3192.T,"Shirohato Co.,Ltd.",Retail Trade
3193.T,"Eternal Hospitality Group Co.,Ltd.",Retail Trade
3195.T,"GENERATION PASS CO.,LTD.",Retail Trade
3196.T,"HOTLAND Co.,Ltd.",Retail Trade
3197.T,"SKYLARK HOLDINGS CO.,LTD.",Retail Trade
3198.T,"SFP Holdings Co.,Ltd.",Retail Trade
3199.T,"Watahan & Co.,Ltd.",Retail Trade
3201.T,"THE JAPAN WOOL TEXTILE CO.,LTD.",Textiles and Apparels
3202.T,"Daitobo Co.,Ltd.",Textiles and Apparels
3204.T,Toabo Corporation,Textiles and Apparels
3205.T,DAIDOH LIMITED,Textiles and Apparels
3221.T,"Yossix Holdings Co.,Ltd.",Retail Trade
3222.T,United Super Markets Holdings Inc.,Retail Trade
3223.T,SLD Entertainment Inc.,Retail Trade
3224.T,"General Oyster,Inc.",Retail Trade
3231.T,"Nomura Real Estate Holdings,Inc.",Real Estate
3232.T,"Mie Kotsu Group Holdings,Inc.",Real Estate
3236.T,"PROPERST CO.,LTD.",Real Estate
3237.T,"INTRANCE CO.,LTD.",Real Estate
3238.T,"CENTRAL GENERAL DEVELOPMENT CO.,LTD.",Real Estate
3241.T,"WILL,Co.,Ltd.",Real Estate
3242.T,"URBANET CORPORATION CO.,LTD.",Real Estate
3245.T,"DEAR LIFE CO.,LTD.",Real Estate
3246.T,"KOSE R.E. Co.,Ltd.",Real Estate
3248.T,"EARLY AGE CO.,Ltd.",Real Estate
3252.T,"JINUSHI Co.,Ltd.",Real Estate
3254.T,PRESSANCE CORPORATION,Real Estate
3261.T,"GRANDES,Inc.",Real Estate
3264.T,Ascot Corp.,Real Estate
3266.T,"Fund Creation Group Co.,Ltd.",Real Estate
3267.T,"Phil Company,Inc.",Construction
3271.T,The Global Ltd.,Real Estate
3275.T,HOUSECOM CORPORATION,Real Estate
3276.T,"Japan Property Management Center Co.,Ltd.",Real Estate
3277.T,"Sansei Landic Co.,Ltd",Real Estate
3280.T,"STrust Co.,Ltd.",Real Estate
3284.T,"Hoosiers Holdings Co.,Ltd.",Real Estate
3286.T,TRUST Holdings Inc.,Real Estate
3288.T,"Open House Group Co.,Ltd.",Real Estate
3289.T,Tokyu Fudosan Holdings Corporation,Real Estate
3291.T,"Iida Group Holdings Co.,Ltd.",Real Estate
3293.T,"AZUMA HOUSE Co.,Ltd.",Real Estate
3294.T,"e'grand Co.,Ltd",Real Estate
3297.T,"Toubujyuhan Co.,Ltd.",Real Estate
3299.T,"MUGEN ESTATE Co.,Ltd.",Real Estate
3300.T,"AMBITION DX HOLDINGS Co.,Ltd.",Real Estate
3302.T,"TEIKOKU SEN-I Co.,Ltd.",Textiles and Apparels
3306.T,"THE NIHON SEIMA CO.,LTD.",Wholesale Trade
3315.T,"NIPPON COKE & ENGINEERING COMPANY,LIMITED",Oil and Coal Products
3317.T,"FLYING GARDEN CO.,LTD.",Retail Trade
3319.T,Golf Digest Online Inc.,Retail Trade
3320.T,CROSS PLUS INC.,Wholesale Trade
3321.T,"MITACHI CO.,LTD.",Wholesale Trade
3322.T,Alpha Group Inc.,Wholesale Trade
3323.T,"RECOMM CO.,LTD.",Wholesale Trade
3326.T,"RUNSYSTEM CO.,LTD.",Services
3328.T,BEENOS Inc.,Retail Trade
3329.T,"TOWA FOOD SERVICE CO.,LTD.",Retail Trade
3333.T,"ASAHI CO.,LTD.",Retail Trade
3341.T,"NIHON CHOUZAI Co.,Ltd.",Retail Trade
3347.T,"TRUST CO.,LTD.",Retail Trade
3349.T,COSMOS Pharmaceutical Corporation,Retail Trade
3350.T,Metaplanet Inc.,Wholesale Trade
3352.T,"BUFFALO CO.,LTD.",Retail Trade
3353.T,"Medical Ikkou Group Co.,Ltd.",Retail Trade
3355.T,KURIYAMA HOLDINGS CORPORATION,Wholesale Trade
3358.T,"Y.S.FOOD CO.,LTD.",Retail Trade
3359.T,"cotta CO.,LTD",Wholesale Trade
3360.T,"SHIP HEALTHCARE HOLDINGS,INC.",Wholesale Trade
3361.T,"Toell Co.,Ltd.",Retail Trade
3370.T,"FUJITA CORPORATION Co.,Ltd.",Retail Trade
3371.T,SOFTCREATE HOLDINGS CORP.,Information & Communication
3372.T,"KANMONKAI Co.,Ltd.",Retail Trade
3374.T,Naigai Tec Corporation,Wholesale Trade
3375.T,ZOA CORPORATION,Retail Trade
3377.T,BIKE O & COMPANY Ltd.,Wholesale Trade
3382.T,"Seven & i Holdings Co.,Ltd.",Retail Trade
3386.T,"COSMO BIO COMPANY,LIMITED",Wholesale Trade
3387.T,create restaurants holdings inc.,Retail Trade
3388.T,"MEIJI ELECTRIC INDUSTRIES CO.,LTD.",Wholesale Trade
3391.T,TSURUHA HOLDINGS INC.,Retail Trade
3392.T,"DELICA FOODS HOLDINGS CO.,LTD.",Wholesale Trade
3393.T,"Startia Holdings,Inc.",Wholesale Trade
3395.T,"Saint Marc Holdings Co.,Ltd.",Retail Trade
3396.T,FELISSIMO CORPORATION,Retail Trade
3397.T,TORIDOLL Holdings Corporation,Retail Trade
3399.T,Maruchiyo Yamaokaya Corporation,Retail Trade
3401.T,TEIJIN LIMITED,Textiles and Apparels
3402.T,"TORAY INDUSTRIES,INC.",Textiles and Apparels
3405.T,"KURARAY CO.,LTD.",Chemicals
3407.T,ASAHI KASEI CORPORATION,Chemicals
3409.T,"KITANIHON SPINNING CO.,LTD",Textiles and Apparels
3415.T,"TOKYO BASE Co.,Ltd.",Retail Trade
3416.T,PIXTA Inc.,Retail Trade
3417.T,"OHKI HEALTHCARE HOLDINGS CO.,LTD.",Wholesale Trade
3418.T,"BALNIBARBI Co.,Ltd.",Retail Trade
3420.T,KFC Ltd,Metal Products
3421.T,"INABA SEISAKUSHO Co.,Ltd.",Metal Products
3422.T,"J-MAX Co.,Ltd.",Metal Products
3423.T,S E Corporation,Metal Products
3426.T,"ATOM LIVIN TECH Co.,Ltd.",Metal Products
3431.T,"MIYAJI ENGINEERING GROUP,INC.",Metal Products
3433.T,"TOCALO Co.,Ltd.",Metal Products
3434.T,ALPHA Corporation,Metal Products
3435.T,"SANKO TECHNO CO.,LTD.",Metal Products
3436.T,SUMCO CORPORATION,Metal Products
3437.T,"TOKUDEN CO.,LTD.",Metal Products
3439.T,Mitsuchi Corporation,Metal Products
3440.T,"NISSO PRONITY Co.,Ltd.",Metal Products
3441.T,"SANNO Co.,Ltd.",Metal Products
3443.T,"KAWADA TECHNOLOGIES,INC.",Metal Products
3444.T,"KIKUCHI SEISAKUSHO CO.,LTD.",Metal Products
3445.T,"RS Technologies Co.,Ltd.",Metal Products
3446.T,JTEC CORPORATION,Metal Products
3447.T,"Shinwa Co.,Ltd.",Metal Products
3448.T,"SUGA STEEL Co.,LTD.",Metal Products
3449.T,TECHNOFLEX CORPORATION,Metal Products
3450.T,"Sato Sangyo Co.,Ltd,",Metal Products
3452.T,B-Lot Company Limited,Real Estate
3454.T,"First Brothers Co.,Ltd.",Real Estate
3457.T,"&Do Holdings Co.,Ltd.",Real Estate
3458.T,"CRE,Inc.",Real Estate
3461.T,"Palma Co.,Ltd.",Real Estate
3465.T,"KI-STAR REAL ESTATE CO.,LTD",Real Estate
3467.T,Agratio urban design Inc.,Real Estate
3469.T,"Dualtap Co.,Ltd.",Real Estate
3474.T,"G-FACTORY CO.,LTD.",Real Estate
3475.T,"Good Com Asset Co.,Ltd.",Real Estate
3477.T,"FORLIFE Co.,Ltd.",Real Estate
3479.T,TKP Corporation,Real Estate
3480.T,"J.S.B.Co.,Ltd.",Real Estate
3482.T,Loadstar Capital K.K.,Real Estate
3483.T,"SHOEI CO.,LTD.",Real Estate
3484.T,"Tenpo Innovation CO.,LTD.",Real Estate
3486.T,GLOBAL LINK MANAGEMENT INC.,Real Estate
3489.T,"FaithNetwork Co.,Ltd",Real Estate
3490.T,"Azplanning Co.,Ltd.",Real Estate
3491.T,"GAtechnologies Co.,Ltd.",Real Estate
3494.T,"Mullion Co.,Ltd.",Real Estate
3495.T,"Koryojyuhan Co.,Ltd.",Real Estate
3496.T,"AZOOM CO.,LTD",Real Estate
3497.T,LeTech Corporation,Real Estate
3498.T,"Kasumigaseki Capital Co.,Ltd.",Real Estate
3501.T,"Suminoe Textile Co.,Ltd.",Textiles and Apparels
3512.T,Nippon Felt Company Limited,Textiles and Apparels
3513.T,"ICHIKAWA CO.,LTD.",Textiles and Apparels
3521.T,"ECONACH HOLDINGS CO.,LTD.",Services
3524.T,"NITTO SEIMO CO.,LTD.",Textiles and Apparels
3526.T,"ASHIMORI INDUSTRY CO.,LTD.",Transportation Equipment
3529.T,"ATSUGI CO.,LTD.",Textiles and Apparels
3536.T,"AXAS HOLDINGS CO.,LTD.",Retail Trade
3537.T,"SHOEI YAKUHIN CO.,LTD.",Wholesale Trade
3538.T,WILLPLUS Holdings Corporation,Retail Trade
3539.T,"JM HOLDINGS CO.,LTD.",Retail Trade
3540.T,"C.I.MEDICAL CO.,LTD.",Wholesale Trade
3541.T,Nousouken Corporation,Wholesale Trade
3542.T,"Vega corporation Co.,Ltd.",Retail Trade
3543.T,"KOMEDA Holdings Co.,Ltd.",Wholesale Trade
3544.T,"SATUDORA HOLDINGS CO.,LTD.",Retail Trade
3546.T,"Alleanza Holdings Co.,Ltd.",Retail Trade
3547.T,KUSHIKATSU TANAKA HOLDINGS CO.,Retail Trade
3548.T,BAROQUE JAPAN LIMITED,Retail Trade
3549.T,"KUSURI NO AOKI HOLDINGS CO.,LTD.",Retail Trade
3550.T,"STUDIO ATAO Co.,Ltd.",Retail Trade
3551.T,DYNIC CORPORATION,Textiles and Apparels
3553.T,"KYOWA LEATHER CLOTH CO.,LTD.",Chemicals
3556.T,"RenetJapanGroup,Inc.",Retail Trade
3557.T,UNITED&COLLECTIVE CO.LTD.,Retail Trade
3558.T,"JADE GROUP,Inc.",Retail Trade
3559.T,p-ban.com Corp.,Wholesale Trade
3560.T,"Hobonichi Co.,Ltd.",Retail Trade
3561.T,"CHIKARANOMOTO HOLDINGS Co.,Ltd.",Retail Trade
3562.T,"No.1 Co.,Ltd",Wholesale Trade
3563.T,FOOD & LIFE COMPANIES LTD.,Retail Trade
3565.T,Ascentech K.K.,Wholesale Trade
3566.T,"UNIFORM NEXT CO.,LTD.",Retail Trade
3569.T,"SEIREN CO.,LTD.",Textiles and Apparels
3571.T,"SOTOH CO.,LTD.",Textiles and Apparels
3577.T,Tokai Senko K.K.,Textiles and Apparels
3580.T,"KOMATSU MATERE Co.,Ltd.",Textiles and Apparels
3583.T,AuBEX CORPORATION,Textiles and Apparels
3591.T,WACOAL HOLDINGS CORP.,Textiles and Apparels
3593.T,"HOGY MEDICAL CO.,LTD.",Textiles and Apparels
3597.T,"JICHODO Co.,Ltd.",Textiles and Apparels
3598.T,"YAMAKI CO.,LTD.",Textiles and Apparels
3600.T,FUJIX Ltd.,Textiles and Apparels
3604.T,KAWAMOTO CORPORATION,Textiles and Apparels
3607.T,"KURAUDIA HOLDINGS CO.,LTD.",Textiles and Apparels
3608.T,"TSI HOLDINGS CO.,LTD.",Textiles and Apparels
3611.T,MATSUOKA CORPORATION,Textiles and Apparels
3612.T,"WORLD CO.,LTD.",Textiles and Apparels
3622.T,Netyear Group Corporation,Information & Communication
3623.T,Billing System Corporation,Information & Communication
3624.T,AXEL MARK INC.,Information & Communication
3625.T,Techfirm Holdings Inc.,Information & Communication
3626.T,TIS Inc.,Information & Communication
3627.T,TECMIRA HOLDINGS INC.,Information & Communication
3628.T,"DATA HORIZON CO.,LTD.",Information & Communication
3632.T,"GREE,Inc.",Information & Communication
3633.T,"GMO Pepabo,Inc.",Information & Communication
3634.T,Sockets Inc.,Information & Communication
3635.T,"KOEI TECMO HOLDINGS CO.,LTD.",Information & Communication
3636.T,"Mitsubishi Research Institute,Inc.",Information & Communication
3639.T,Voltage Incorporation,Information & Communication
3640.T,"DENSAN CO.,LTD.",Information & Communication
3641.T,"PAPYLESS CO.,LTD.",Information & Communication
3645.T,"Medical Net,Inc.",Information & Communication
3646.T,"Ekitan & Co.,Ltd.",Information & Communication
3647.T,G Three Holdings CORPORATION,Information & Communication
3648.T,AGS Corporation,Information & Communication
3649.T,FINDEX Inc.,Information & Communication
3652.T,Digital Media Professionals Inc.,Information & Communication
3653.T,"Morpho,Inc.",Information & Communication
3655.T,BrainPad Inc.,Information & Communication
3656.T,KLab Inc.,Information & Communication
3657.T,"Pole To Win Holdings,Inc.",Information & Communication
3659.T,"NEXON Co.,Ltd.",Information & Communication
3660.T,istyle Inc.,Information & Communication
3661.T,"m-up holdings,Inc.",Information & Communication
3662.T,Ateam Inc.,Information & Communication
3663.T,"CELSYS,Inc.",Information & Communication
3664.T,MOBCAST HOLDINGS INC.,Information & Communication
3665.T,Enigmo Inc.,Information & Communication
3666.T,TECNOS JAPAN INCORPORATED,Information & Communication
3667.T,"enish,inc.",Information & Communication
3668.T,"COLOPL,Inc.",Information & Communication
3670.T,"Kyoritsu Computer & Communication Co.,Ltd.",Information & Communication
3671.T,"SOFTMAX CO.,LTD",Information & Communication
3672.T,AltPlusInc.,Information & Communication
3673.T,"Broadleaf Co.,Ltd.",Information & Communication
3674.T,"Aucfan Co.,Ltd.",Information & Communication
3675.T,Cross Marketing Group Inc.,Information & Communication
3676.T,"DIGITAL HEARTS HOLDINGS Co.,Ltd.",Information & Communication
3678.T,"MEDIA DO Co.,Ltd.",Information & Communication
3679.T,"ZIGExN Co.,Ltd.",Information & Communication
3680.T,Hotto Link Inc.,Information & Communication
3681.T,"V-cube,Inc.",Information & Communication
3682.T,"Encourage Technologies Co.,Ltd.",Information & Communication
3683.T,"CYBERLINKS CO.,LTD.",Information & Communication
3686.T,DLE Inc.,Information & Communication
3687.T,Fixstars Corporation,Information & Communication
3688.T,"CARTA HOLDINGS,INC.",Information & Communication
3690.T,YRGLM Inc.,Information & Communication
3691.T,"DIGITAL PLUS,Inc.",Information & Communication
3692.T,"FFRI Security,Inc.",Information & Communication
3694.T,OPTiM CORPORATION,Information & Communication
3695.T,"GMO Research & AI,Inc.",Information & Communication
3696.T,CERES INC.,Information & Communication
3697.T,SHIFT Inc.,Information & Communication
3698.T,"CRI Middleware Co.,Ltd.",Information & Communication
3708.T,"Tokushu Tokai Paper Co.,Ltd.",Pulp and Paper
3710.T,"Jorudan Co.,Ltd.",Information & Communication
3712.T,"Information Planning CO.,LTD.",Information & Communication
3719.T,"GEXEED CO.,LTD.",Information & Communication
3723.T,NIHON FALCOM CORPORATION,Information & Communication
3726.T,"4Cs HD Co.,Ltd.",Retail Trade
3727.T,Aplix Corporation,Information & Communication
3733.T,"Software Service,Inc.",Information & Communication
3738.T,T-Gaia Corporation,Information & Communication
3741.T,"Systems Engineering Consultants Co.,LTD.",Information & Communication
3744.T,SIOS Corporation,Information & Communication
3747.T,"INTERTRADE Co.,Ltd.",Information & Communication
3750.T,"Cytori Cell Research Institute,Inc.",Information & Communication
3753.T,FLIGHT SOLUTIONS Inc.,Information & Communication
3758.T,Aeria Inc.,Information & Communication
3760.T,"CAVE Interactive CO.,LTD.",Information & Communication
3762.T,TECHMATRIX CORPORATION,Information & Communication
3763.T,Pro-Ship Incorporated,Information & Communication
3765.T,"GungHo Online Entertainment,Inc.",Information & Communication
3766.T,"SYSTEMS DESIGN Co.,Ltd.",Information & Communication
3768.T,Riskmonster.com,Information & Communication
3769.T,"GMO Payment Gateway,Inc.",Information & Communication
3770.T,"ZAPPALLAS,INC.",Information & Communication
3771.T,"SYSTEM RESEARCH CO.,LTD.",Information & Communication
3772.T,"Wealth Management,Inc.",Real Estate
3773.T,"Advanced Media,Inc.",Information & Communication
3774.T,Internet Initiative Japan Inc.,Information & Communication
3776.T,"BroadBand Tower,Inc.",Information & Communication
3777.T,Environment Friendly Holdings Corp.,Information & Communication
3778.T,SAKURA internet Inc.,Information & Communication
3779.T,"J ESCOM HOLDINGS,INC.",Information & Communication
3787.T,"Techno Mathematical Co.,Ltd.",Information & Communication
3788.T,GMO GlobalSign Holdings K.K.,Information & Communication
3791.T,"IG Port,Inc.",Information & Communication
3793.T,"Drecom Co.,Ltd.",Information & Communication
3796.T,"e-Seikatsu Co.,Ltd.",Information & Communication
3798.T,"ULS Group,Inc.",Information & Communication
3799.T,Keyware Solutions Inc.,Information & Communication
3800.T,UNIRITA Inc.,Information & Communication
3802.T,"ECOMIC CO.,LTD",Information & Communication
3803.T,Image Information Inc.,Information & Communication
3804.T,System D Inc.,Information & Communication
3807.T,FISCO Ltd.,Information & Communication
3810.T,"CyberStep,Inc.",Information & Communication
3814.T,"Alphax Food System Co.,LTD",Information & Communication
3815.T,"Media Kobo,Inc.",Information & Communication
3816.T,"DAIWA COMPUTER CO.,LTD.",Information & Communication
3817.T,"SRA Holdings,Inc.",Information & Communication
3823.T,"THE WHY HOW DO COMPANY,Inc.",Information & Communication
3825.T,"Remixpoint,inc.",Retail Trade
3826.T,System Integrator Corp.,Information & Communication
3834.T,"Asahi Net,Inc.",Information & Communication
3835.T,"eBASE Co.,Ltd.",Information & Communication
3836.T,AVANT GROUP CORPORATION,Information & Communication
3837.T,Ad-Sol Nissin Corporation,Information & Communication
3839.T,"ODK Solutions Company,Ltd.",Information & Communication
3840.T,PATH Corporation,Information & Communication
3841.T,Jedat Inc.,Information & Communication
3842.T,"Nextgen,Inc.",Information & Communication
